anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme
268,Golden Boy,Golden Boy,ゴールデンボーイ,,https://myanimelist.cdn-dena.com/images/anime/3/62867.jpg,OVA,Manga,6,Finished Airing,FALSE,"Oct 27, 1995 to Jun 28, 1996","{'from': '1995-10-27', 'to': '1996-06-28'}",29 min. per ep.,R+ - Mild Nudity,8.04,90852,502,518,155652,2331,,,,"{'Adaptation': [{'mal_id': 1458, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1458/Golden_Boy', 'title': 'Golden Boy'}]}","KSS, Shueisha","ADV Films, Media Blasters, Discotek Media",APPP,"Adventure, Comedy, Ecchi","['""Opening"" by Joyo Katayanagi']","['""Study A Go! Go!"" by Golden Girls, Hiroyuki Kitakubo, Saito Kanji, and Tadamisu Hiro.']"
35120,Devilman: Crybaby,Devilman: Crybaby,DEVILMAN crybaby,,https://myanimelist.cdn-dena.com/images/anime/2/89973.jpg,ONA,Manga,10,Finished Airing,FALSE,"Jan 5, 2018","{'from': '2018-01-05', 'to': '2018-01-05'}",25 min. per ep.,R+ - Mild Nudity,8.04,102848,502,424,183612,3792,,,,"{'Adaptation': [{'mal_id': 1474, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1474/Devilman', 'title': 'Devilman'}], 'Alternative version': [{'mal_id': 2252, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2252/Devilman', 'title': 'Devilman'}, {'mal_id': 2354, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2354/Devilman__Tanjou-hen', 'title': 'Devilman: Tanjou-hen'}], 'Summary': [{'mal_id': 37590, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37590/Devilman__Crybaby_-_Digest_Eizou', 'title': 'Devilman: Crybaby - Digest Eizou'}]}","Aniplex, Dynamic Planning",,Science SARU,"Action, Horror, Demons, Supernatural","['""MAN HUMAN (DEVILMAN crybaby Ver.)"" by Denki Groove']","['""Konya dake (今夜だけ)"" by Takkyuu to Tabibito (卓球と旅人) (ep 9)']"
29093,Grisaia no Meikyuu: Caprice no Mayu 0,The Labyrinth of Grisaia: The Cocoon of Caprice 0,グリザイアの迷宮 カプリスの繭0,Le Labyrinthe de la Grisaia,https://myanimelist.cdn-dena.com/images/anime/2/73152.jpg,Special,Visual novel,1,Finished Airing,FALSE,"Apr 12, 2015","{'from': '2015-04-12', 'to': '2015-04-12'}",47 min.,R+ - Mild Nudity,8.04,66163,503,804,107779,394,,,,"{'Adaptation': [{'mal_id': 88481, 'type': 'manga', 'url': 'https://myanimelist.net/manga/88481/Grisaia_no_Meikyuu__Sanctuary_Fellows', 'title': 'Grisaia no Meikyuu: Sanctuary Fellows'}], 'Prequel': [{'mal_id': 17729, 'type': 'anime', 'url': 'https://myanimelist.net/anime/17729/Grisaia_no_Kajitsu', 'title': 'Grisaia no Kajitsu'}], 'Sequel': [{'mal_id': 29095, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29095/Grisaia_no_Rakuen', 'title': 'Grisaia no Rakuen'}], 'Side story': [{'mal_id': 31324, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31324/Grisaia_no_Meikyuu_Special', 'title': 'Grisaia no Meikyuu Special'}]}","Frontier Works, NBCUniversal Entertainment Japan",Sentai Filmworks,8bit,Drama,[],"['""Grimm (グリム)"" by Faylan']"
29095,Grisaia no Rakuen,The Eden of Grisaia,グリザイアの楽園,Le Eden de la Grisaia,https://myanimelist.cdn-dena.com/images/anime/8/72855.jpg,TV,Visual novel,10,Finished Airing,FALSE,"Apr 19, 2015 to Jun 21, 2015","{'from': '2015-04-19', 'to': '2015-06-21'}",24 min. per ep.,R+ - Mild Nudity,8.04,100428,504,434,180762,1396,,Spring 2015,Sundays at 23:00 (JST),"{'Adaptation': [{'mal_id': 88482, 'type': 'manga', 'url': 'https://myanimelist.net/manga/88482/Grisaia_no_Rakuen__Sanctuary_Fellows', 'title': 'Grisaia no Rakuen: Sanctuary Fellows'}], 'Prequel': [{'mal_id': 29093, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29093/Grisaia_no_Meikyuu__Caprice_no_Mayu_0', 'title': 'Grisaia no Meikyuu: Caprice no Mayu 0'}], 'Side story': [{'mal_id': 31368, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31368/Grisaia_no_Rakuen_Specials', 'title': 'Grisaia no Rakuen Specials'}], 'Sequel': [{'mal_id': 35868, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35868/Grisaia__Phantom_Trigger', 'title': 'Grisaia: Phantom Trigger'}]}","Frontier Works, AT-X, Bushiroad, NBCUniversal Entertainment Japan, i0+",Sentai Filmworks,8bit,"Drama, Harem, Psychological, Romance","['""Setsuna no Kajitsu (刹那の果実)"" by Maon Kurosaki (eps 2-3, 5-10)']","['#1: ""Tasogare no Starlight (黄昏のスタアライト)"" by Yoshino Nanjo (eps 1-4)', '#2: ""Kimi wo Sagashi ni (きみを探しに)"" by Yoshino Nanjo (eps 5-9)', '#3: ""Ceremony"" (ep 10)']"
387,Haibane Renmei,Haibane Renmei,灰羽連盟,Charcoal Feather Federation,https://myanimelist.cdn-dena.com/images/anime/9/13134.jpg,TV,Other,13,Finished Airing,FALSE,"Oct 10, 2002 to Dec 19, 2002","{'from': '2002-10-10', 'to': '2002-12-19'}",24 min. per ep.,PG-13 - Teens 13 or older,8.04,60427,505,530,151930,4468,,Fall 2002,Thursdays at 02:28 (JST),"{'Adaptation': [{'mal_id': 5356, 'type': 'manga', 'url': 'https://myanimelist.net/manga/5356/Old_Home_no_Haibane-tachi', 'title': 'Old Home no Haibane-tachi'}]}","Kadokawa Shoten, Fuji TV, Studio Tulip","Funimation, Geneon Entertainment USA",Radix,"Slice of Life, Mystery, Psychological, Drama, Fantasy","['""Free Bird"" by Kou Otani']","['""Blue Flow"" by Heart of Air']"
29755,Haikyuu!! Movie 1: Owari to Hajimari,,ハイキュー!! 終わりと始まり,"High Kyuu!! Movie 1, Haikyuu!! Recap",https://myanimelist.cdn-dena.com/images/anime/8/76011.jpg,Movie,Manga,1,Finished Airing,FALSE,"Jul 3, 2015","{'from': '2015-07-03', 'to': '2015-07-03'}",1 hr. 29 min.,PG-13 - Teens 13 or older,8.04,5100,506,2482,22911,45,,,,"{'Adaptation': [{'mal_id': 35243, 'type': 'manga', 'url': 'https://myanimelist.net/manga/35243/Haikyuu', 'title': 'Haikyuu!!'}], 'Full story': [{'mal_id': 20583, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20583/Haikyuu', 'title': 'Haikyuu!!'}], 'Sequel': [{'mal_id': 30364, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30364/Haikyuu_Movie_2__Shousha_to_Haisha', 'title': 'Haikyuu!! Movie 2: Shousha to Haisha'}]}",TOHO animation,,Production I.G,"Comedy, Sports, Drama, School, Shounen",[],"['""Imagination (イマジネーション)"" by SPYAIR']"
30415,High☆Speed!: Free! Starting Days,Free! Starting Days,ハイ☆スビード！Free! Starting Days,Free! Movie,https://myanimelist.cdn-dena.com/images/anime/8/76967.jpg,Movie,Light novel,1,Finished Airing,FALSE,"Dec 5, 2015","{'from': '2015-12-05', 'to': '2015-12-05'}",1 hr. 50 min.,PG-13 - Teens 13 or older,8.04,14324,507,1825,38443,164,,,,"{'Adaptation': [{'mal_id': 55867, 'type': 'manga', 'url': 'https://myanimelist.net/manga/55867/High☆Speed', 'title': 'High☆Speed!'}], 'Sequel': [{'mal_id': 18507, 'type': 'anime', 'url': 'https://myanimelist.net/anime/18507/Free', 'title': 'Free!'}]}","Shochiku, Asahi Broadcasting, I Will",Funimation,Kyoto Animation,"School, Slice of Life, Sports",[],"['""Aching Horns"" by OLDCODEX']"
36296,Hinamatsuri,,ヒナまつり,Hina Festival,https://myanimelist.cdn-dena.com/images/anime/1943/91370.jpg,TV,Manga,12,Currently Airing,TRUE,"Apr 6, 2018 to ?","{'from': '2018-04-06', 'to': None}",23 min. per ep.,PG-13 - Teens 13 or older,8.05,12470,508,1083,77209,200,,Spring 2018,Fridays at 21:00 (JST),"{'Adaptation': [{'mal_id': 36413, 'type': 'manga', 'url': 'https://myanimelist.net/manga/36413/Hinamatsuri', 'title': 'Hinamatsuri'}]}","Magic Capsule, Nippon Columbia",Funimation,feel.,"Sci-Fi, Slice of Life, Comedy, Supernatural, Seinen","['""Distance"" Rie Murakawa']","['""Sake to Ikura to 893 to Musume (鮭とイクラと893と娘)"" by Yoshifumi Nitta (Yoshiki Nakajima)']"
1594,Jigoku Shoujo Futakomori,Hell Girl: Two Mirrors,地獄少女 二籠,"Hell Girl 2, Hell Girl Futakomori, Hell Girl Second Cage, Hell Girl: The Two Prisoners, Jigoku Shoujo: Futagomori",https://myanimelist.cdn-dena.com/images/anime/5/86975.jpg,TV,Original,26,Finished Airing,FALSE,"Oct 7, 2006 to Apr 7, 2007","{'from': '2006-10-07', 'to': '2007-04-07'}",25 min. per ep.,R - 17+ (violence & profanity),8.04,45045,509,862,100968,638,,Fall 2006,Saturdays at 19:30 (JST),"{'Adaptation': [{'mal_id': 3243, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3243/Jigoku_Shoujo', 'title': 'Jigoku Shoujo'}], 'Prequel': [{'mal_id': 228, 'type': 'anime', 'url': 'https://myanimelist.net/anime/228/Jigoku_Shoujo', 'title': 'Jigoku Shoujo'}], 'Sequel': [{'mal_id': 3713, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3713/Jigoku_Shoujo_Mitsuganae', 'title': 'Jigoku Shoujo Mitsuganae'}]}","Aniplex, SKY Perfect Well Think",Sentai Filmworks,Studio Deen,"Mystery, Horror, Psychological, Supernatural","['""NightmaRe"" by SNoW']","['""Aizome"" by Mamiko Noto', '""Aizome"" by Savage Genius']"
2829,Ie Naki Ko Remy,Sans Famille,家なき子レミ,"Ie Naki Ko Rémi, Ie Naki Ko Remy, Sekai Meisaku Gekijou, Homeless Child Remi, Remi, Nobody&#039;s Girl",https://myanimelist.cdn-dena.com/images/anime/12/26250.jpg,TV,Novel,23,Finished Airing,FALSE,"Sep 1, 1996 to Mar 23, 1997","{'from': '1996-09-01', 'to': '1997-03-23'}",23 min. per ep.,G - All Ages,8.04,4401,509,3751,9534,46,,Fall 1996,Sundays at 19:30 (JST),"{'Alternative version': [{'mal_id': 2828, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2828/Ie_Naki_Ko', 'title': 'Ie Naki Ko'}, {'mal_id': 2830, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2830/Chibikko_Remi_to_Meiken_Kapi', 'title': 'Chibikko Remi to Meiken Kapi'}], 'Side story': [{'mal_id': 10471, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10471/Ie_Naki_Ko_Remy_Specials', 'title': 'Ie Naki Ko Remy Specials'}], 'Summary': [{'mal_id': 25087, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25087/Ie_Naki_Ko_Remy_Specials_2001', 'title': 'Ie Naki Ko Remy Specials (2001)'}]}",Fuji TV,,Nippon Animation,"Adventure, Slice of Life, Historical, Drama","['""Ai ni Tsuite"" by Masashi Sada']","['""Shiawase no Yokan"" by Youca']"
1088,Macross,Macross,超時空要塞マクロス,"Choujikuu Yousai Macross, Cho Jiku Yosai Macross, Super Dimensional Fortress Macross, SDF Macross, Robotech (U.S.)",https://myanimelist.cdn-dena.com/images/anime/1/2441.jpg,TV,Original,36,Finished Airing,FALSE,"Oct 3, 1982 to Jun 26, 1983","{'from': '1982-10-03', 'to': '1983-06-26'}",26 min. per ep.,PG-13 - Teens 13 or older,8.04,21647,511,1367,58501,1246,,Fall 1982,Unknown,"{'Adaptation': [{'mal_id': 16675, 'type': 'manga', 'url': 'https://myanimelist.net/manga/16675/Macross__My_Fair_Minmay__Dreaming_Prelude', 'title': 'Macross: My Fair Minmay ~ Dreaming Prelude'}, {'mal_id': 17259, 'type': 'manga', 'url': 'https://myanimelist.net/manga/17259/Choujikuu_Yousai_Macross__The_First', 'title': 'Choujikuu Yousai Macross: The First'}], 'Prequel': [{'mal_id': 194, 'type': 'anime', 'url': 'https://myanimelist.net/anime/194/Macross_Zero', 'title': 'Macross Zero'}], 'Sequel': [{'mal_id': 474, 'type': 'anime', 'url': 'https://myanimelist.net/anime/474/Macross_Plus', 'title': 'Macross Plus'}], 'Alternative version': [{'mal_id': 1089, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1089/Macross__Do_You_Remember_Love', 'title': 'Macross: Do You Remember Love?'}], 'Summary': [{'mal_id': 1504, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1504/Macross_Flash_Back_2012', 'title': 'Macross Flash Back 2012'}], 'Other': [{'mal_id': 5051, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5051/Macross_XX', 'title': 'Macross XX'}, {'mal_id': 31494, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31494/Mini-Chara_Macross', 'title': 'Mini-Chara Macross'}]}",Studio Nue,ADV Films,"Artland, Tatsunoko Production","Action, Mecha, Military, Music, Romance, Sci-Fi, Space","['""マクロス (Macross)"" by Makoto Fujiwara']","['#1: ""ランナー (Runner)"" by Makoto Fujiwara (eps 1-35)', '#2: ""ランナー (Runner)"" by Mari Iijima (ep 36)']"
957,Saiunkoku Monogatari,The Story of Saiunkoku,彩雲国物語,"The Tale of Saiun Country, Story of the Land of Many-Colored Clouds, Kokumono, Saimono, ColourCloud Palace",https://myanimelist.cdn-dena.com/images/anime/1/957.jpg,TV,Light novel,39,Finished Airing,FALSE,"Apr 8, 2006 to Feb 24, 2007","{'from': '2006-04-08', 'to': '2007-02-24'}",25 min. per ep.,PG-13 - Teens 13 or older,8.04,23467,512,1313,61739,1059,,Spring 2006,Unknown,"{'Adaptation': [{'mal_id': 13495, 'type': 'manga', 'url': 'https://myanimelist.net/manga/13495/Saiunkoku_Monogatari', 'title': 'Saiunkoku Monogatari'}], 'Sequel': [{'mal_id': 1914, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1914/Saiunkoku_Monogatari_2nd_Season', 'title': 'Saiunkoku Monogatari 2nd Season'}], 'Summary': [{'mal_id': 2193, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2193/Saiunkoku_Monogatari_Recaps', 'title': 'Saiunkoku Monogatari Recaps'}]}","NHK, Sogo Vision","Funimation, Geneon Entertainment USA",Madhouse,"Adventure, Fantasy, Comedy, Romance, Historical, Drama","['""Hajimari no Kaze"" by Ayaka Hirahara']","['""Saikou no Kataomoi"" by Sachi Tainaka']"
15689,Nekomonogatari: Kuro,Nekomonogatari Black,猫物語（黒）,Nekomonogatari Black: Tsubasa Family,https://myanimelist.cdn-dena.com/images/anime/4/84001.jpg,TV,Light novel,4,Finished Airing,FALSE,"Dec 31, 2012","{'from': '2013-12-31', 'to': '2013-12-31'}",24 min. per ep.,R - 17+ (violence & profanity),8.04,156843,512,271,253797,723,,Fall 2012,Mondays at 22:00 (JST),"{'Adaptation': [{'mal_id': 14893, 'type': 'manga', 'url': 'https://myanimelist.net/manga/14893/Monogatari_Series__First_Season', 'title': 'Monogatari Series: First Season'}], 'Sequel': [{'mal_id': 5081, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5081/Bakemonogatari', 'title': 'Bakemonogatari'}], 'Prequel': [{'mal_id': 31758, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31758/Kizumonogatari_III__Reiketsu-hen', 'title': 'Kizumonogatari III: Reiketsu-hen'}], 'Side story': [{'mal_id': 32268, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32268/Koyomimonogatari', 'title': 'Koyomimonogatari'}]}","Aniplex, Kodansha",Aniplex of America,Shaft,"Comedy, Supernatural, Romance, Ecchi","['""perfect slumbers"" by Tsubasa Hanekawa (Yui Horie)']","['""Kieru daydream (消えるdaydream)"" by Marina Kawano']"
73,Full Metal Panic! The Second Raid,Full Metal Panic! The Second Raid,フルメタル パニック！The Second Raid,Full Metal Panic! TSR,https://myanimelist.cdn-dena.com/images/anime/11/75261.jpg,TV,Light novel,13,Finished Airing,FALSE,"Jul 14, 2005 to Oct 20, 2005","{'from': '2005-07-14', 'to': '2005-10-20'}",24 min. per ep.,R - 17+ (violence & profanity),8.03,109507,514,415,184696,1244,The first 4 episodes of Full Metal Panic! The Second Raid are anime original. The remaining episodes adapt novels 4 and 5 of Shoji Gatoh&#039;s light novel series Full Metal Panic!,Summer 2005,Unknown,"{'Adaptation': [{'mal_id': 895, 'type': 'manga', 'url': 'https://myanimelist.net/manga/895/Full_Metal_Panic_Sigma', 'title': 'Full Metal Panic! Sigma'}, {'mal_id': 10892, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10892/Full_Metal_Panic', 'title': 'Full Metal Panic!'}], 'Prequel': [{'mal_id': 71, 'type': 'anime', 'url': 'https://myanimelist.net/anime/71/Full_Metal_Panic', 'title': 'Full Metal Panic!'}, {'mal_id': 6291, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6291/Full_Metal_Panic_The_Second_Raid_Episode_000', 'title': 'Full Metal Panic! The Second Raid Episode 000'}], 'Side story': [{'mal_id': 72, 'type': 'anime', 'url': 'https://myanimelist.net/anime/72/Full_Metal_Panic_Fumoffu', 'title': 'Full Metal Panic? Fumoffu'}, {'mal_id': 1015, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1015/Full_Metal_Panic_The_Second_Raid__Wari_to_Hima_na_Sentaichou_no_Ichinichi', 'title': 'Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi'}], 'Sequel': [{'mal_id': 31931, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31931/Full_Metal_Panic_Invisible_Victory', 'title': 'Full Metal Panic! Invisible Victory'}]}","Kadokawa Shoten, Happinet Pictures","ADV Films, Funimation, Kadokawa Pictures USA",Kyoto Animation,"Action, Military, Mecha","['""Minami Kaze"" by Mikuni Shimokawa']","['""Mouichido Kimi ni Aitai"" by Mikuni Shimokawa']"
6582,Tentai Senshi Sunred 2nd Season,,天体戦士サンレッド,Astro Fighter Sunred 2,https://myanimelist.cdn-dena.com/images/anime/7/15051.jpg,TV,Manga,26,Finished Airing,FALSE,"Oct 3, 2009 to Mar 27, 2010","{'from': '2009-10-03', 'to': '2010-03-27'}",13 min. per ep.,PG-13 - Teens 13 or older,8.04,2508,514,4699,5515,25,,Fall 2009,Unknown,"{'Adaptation': [{'mal_id': 12552, 'type': 'manga', 'url': 'https://myanimelist.net/manga/12552/Tentai_Senshi_Sunred', 'title': 'Tentai Senshi Sunred'}], 'Prequel': [{'mal_id': 5005, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5005/Tentai_Senshi_Sunred', 'title': 'Tentai Senshi Sunred'}], 'Character': [{'mal_id': 8196, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8196/Kawasaki_Frontale_x_Tentai_Senshi_Sunred_2nd_Season', 'title': 'Kawasaki Frontale x Tentai Senshi Sunred 2nd Season'}]}",flying DOG,,AIC A.S.T.A.,"Comedy, Parody, Seinen, Super Power","['""Zoku Mizunokuchi Taiyou Zoku (続・溝ノ口太陽族)"" by manzo']","['""Mizonokuchi Forever (溝の口Forever)"" by Kumahachi Morino']"
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,,劇場版 蒼き鋼のアルペジオ ‐アルス・ノヴァ‐ Cadenza,"Aoki Hagane no Arpeggio: Ars Nova Movie 2, Arpeggio of Blue Steel: Ars Nova Movie 2, Gekijouban Aoki Hagane no Arpeggio",https://myanimelist.cdn-dena.com/images/anime/2/74665.jpg,Movie,Manga,1,Finished Airing,FALSE,"Oct 3, 2015","{'from': '2015-10-03', 'to': '2015-10-03'}",1 hr. 45 min.,PG-13 - Teens 13 or older,8.03,7175,514,2738,18925,100,,,,"{'Adaptation': [{'mal_id': 25861, 'type': 'manga', 'url': 'https://myanimelist.net/manga/25861/Aoki_Hagane_no_Arpeggio', 'title': 'Aoki Hagane no Arpeggio'}], 'Prequel': [{'mal_id': 24919, 'type': 'anime', 'url': 'https://myanimelist.net/anime/24919/Aoki_Hagane_no_Arpeggio__Ars_Nova_DC', 'title': 'Aoki Hagane no Arpeggio: Ars Nova DC'}]}",Sotsu,,SANZIGEN,"Action, Sci-Fi, Seinen",[],"['""Blue Destiny"" by Trident']"
427,Kaleido Star,Kaleido Star,カレイドスター,Kaleido Star: New Wings,https://myanimelist.cdn-dena.com/images/anime/3/75487.jpg,TV,Original,51,Finished Airing,FALSE,"Apr 3, 2003 to Mar 27, 2004","{'from': '2003-04-03', 'to': '2004-03-27'}",23 min. per ep.,PG-13 - Teens 13 or older,8.03,22821,517,1499,51894,1155,"Kaleido Star premiered Thursday April 3, 2003 at 5:25 PM on TV Tokyo. Starting with episode 27, the show moved to a morning timeslot of Saturdays at 9:30 AM, and added the subtitle ""New Wings"" to the title.""Special Thanks Dio"" in the end credits refers to Dio Kobayashi, a Japanese circus performer who traveled all over the world. He was invited to the project by its director Satou Junichi and became a special adviser for the show. The character Dio is based on him. ",Spring 2003,Saturdays at 09:30 (JST),"{'Sequel': [{'mal_id': 428, 'type': 'anime', 'url': 'https://myanimelist.net/anime/428/Kaleido_Star__Aratanaru_Tsubasa_-_Extra_Stage', 'title': 'Kaleido Star: Aratanaru Tsubasa - Extra Stage'}], 'Spin-off': [{'mal_id': 1501, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1501/Kaleido_Star__Good_da_yo_Goood', 'title': 'Kaleido Star: Good da yo! Goood!!'}]}","TV Tokyo, Hal Film Maker, G&amp;G Entertainment, HoriPro, MediaNet","ADV Films, Funimation","Gonzo, Production I.G","Comedy, Sports, Drama, Fantasy, Shoujo","['#1: ""Take it Shake it"" by Sugar (eps 1-13)', '#2: ""Yakusoku no Basho e"" by Chihiro Yonekura (eps 14-26)', '#3: ""Tattoo Kiss"" by r.o.r/s (eps 27-51)']","['#1: ""Real Identity"" by Sugar (eps 1-13)', '#2: ""Boku wa Kokoni Iru"" by SOPHIA (eps 14-26)', '#3: ""Escape"" by r.o.r/s (eps 27-50)', '#4: ""Yakusoku no Basho e (約束の場所へ)"" by Chihiro Yonekura & Kaleido Stars (ep 51)']"
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,,銀河英雄伝説: わが征くは星の大海,"Legend of the Galactic Heroes: My Conquest Is the Sea of Stars, LoGH: My Conquest Is the Sea of Stars, Legend of the Galactic Heroes MOVIE (1988)",https://myanimelist.cdn-dena.com/images/anime/3/51345.jpg,Movie,Novel,1,Finished Airing,FALSE,"Feb 6, 1988","{'from': '1988-02-06', 'to': '1988-02-06'}",59 min.,PG-13 - Teens 13 or older,8.03,11876,517,2661,20278,34,,,,"{'Prequel': [{'mal_id': 3015, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3015/Ginga_Eiyuu_Densetsu_Gaiden__Ougon_no_Tsubasa', 'title': 'Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa'}], 'Sequel': [{'mal_id': 3016, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3016/Ginga_Eiyuu_Densetsu__Arata_Naru_Tatakai_no_Overture', 'title': 'Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture'}]}",,Sentai Filmworks,"Artland, Madhouse","Action, Military, Sci-Fi, Space","['""Symphony No. 3: I. Kräftig entschieden"" by Gustav Mahler']","['""Symphony No. 3: VI. Langsam. Ruhevoll. Empfunden."" by Gustav Mahler']"
416,Kurenai no Buta,Porco Rosso,紅の豚,The Scarlet Pig,https://myanimelist.cdn-dena.com/images/anime/6/2878.jpg,Movie,Manga,1,Finished Airing,FALSE,"Jul 18, 1992","{'from': '1992-07-18', 'to': '1992-07-18'}",1 hr. 33 min.,G - All Ages,8.03,61993,518,877,99338,730,The film won the 1992 Mainichi Film Award for animation.,,,"{'Adaptation': [{'mal_id': 24979, 'type': 'manga', 'url': 'https://myanimelist.net/manga/24979/Hikoutei_Jidai', 'title': 'Hikoutei Jidai'}]}","Tokuma Shoten, Nippon Television Network","Walt Disney Studios, GKIDS",Studio Ghibli,"Action, Adventure, Comedy, Drama, Historical, Military, Romance",[],"['""Toki ni wa Mukashi no Hanashi wo (時には昔の話を; Once in a While, Talk of the Old Days)"" by Tokiko Kato']"
7222,Macross F Movie 2: Sayonara no Tsubasa,,劇場版 マクロスＦ 恋離飛翼 ～サヨナラノツバサ～,"Macross Frontier the Movie 2, Gekijouban Macross F: Sayonara no Tsubasa, Macross Frontier: The Wings of Goodbye, Macross Frontier: The Wings of Farewell",https://myanimelist.cdn-dena.com/images/anime/13/76398.jpg,Movie,Original,1,Finished Airing,FALSE,"Feb 26, 2011","{'from': '2011-02-26', 'to': '2011-02-26'}",1 hr. 54 min.,PG-13 - Teens 13 or older,8.03,10134,519,2663,20162,92,The series won the 2011 Newtype Anime Awards for Best Anime Film.,,,"{'Alternative version': [{'mal_id': 3572, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3572/Macross_F', 'title': 'Macross F'}], 'Prequel': [{'mal_id': 5310, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5310/Macross_F_Movie_1__Itsuwari_no_Utahime', 'title': 'Macross F Movie 1: Itsuwari no Utahime'}]}",,,"Satelight, 8bit","Action, Mecha, Military, Music, Romance, Sci-Fi, Space",[],"['#1: ""Hoshikira (ホシキラ)"" by Megumi Nakajima (First part)', '#2: ""d Shooting Star b (dシュディスタb) by May&#039;n and Megumi Nakajima (Second part)']"
10721,Mawaru Penguindrum,Penguindrum,輪るピングドラム,,https://myanimelist.cdn-dena.com/images/anime/5/30238.jpg,TV,Original,24,Finished Airing,FALSE,"Jul 8, 2011 to Dec 23, 2011","{'from': '2011-07-08', 'to': '2011-12-23'}",24 min. per ep.,R - 17+ (violence & profanity),8.03,72599,520,394,191584,5519,,Summer 2011,Fridays at 02:10 (JST),"{'Adaptation': [{'mal_id': 26474, 'type': 'manga', 'url': 'https://myanimelist.net/manga/26474/Mawaru_Penguindrum', 'title': 'Mawaru Penguindrum'}, {'mal_id': 57849, 'type': 'manga', 'url': 'https://myanimelist.net/manga/57849/Mawaru_Penguindrum', 'title': 'Mawaru Penguindrum'}]}","Starchild Records, Mainichi Broadcasting System",Sentai Filmworks,Brain&#039;s Base,"Mystery, Comedy, Dementia, Psychological, Drama","['#1: ""Nornir (ノルニル)"" by Etsuko Yakushimaru Metro Orchestra (eps 1-14)', '#2: ""Shounen yo Ware ni Kaere (少年よ我に帰れ)"" by Etsuko Yakushimaru Metro Orchestra (eps 15-23)']","['#01: ""DEAR FUTURE"" by coaltar of the deepers (eps 1-9, 11-12)', '#02: ""DEAR FUTURE feat. Yui Horie"" by coaltar of the deepers (ep 10)', '#03: ""Haiiro no Suiyoubi (灰色の水曜日)"" by Triple H (eps 13, 15, 18)', '#04: ""Bad News Kuroi Yokan (Bad News 黒い予感)"" by Triple H (eps 14, 17)', '#05: ""Ikarechimattaze!! (イカレちまったぜ!!)"" by Triple H (ep 16)', '#06: ""HIDE and SEEK"" by Triple H (ep 19)', '#07: ""Private Girl"" by Triple H (ep 20)', '#08: ""Tamashii Kogashite (魂こがして)"" by Triple H (ep 21)', '#09: ""Asa no Kageri no Naka de (朝のかげりの中で)"" by Triple H (ep 22)', '#10: ""HEROES ~Eiyuutachi (HEROES ～英雄たち)"" by Triple H (ep 23)']"
